# 
# number of interfaces
# 
2 
# 
# for each interface below, we give the number of points and then x,z for each point
# 
# 
# interface number 1(bottom of the mesh)
# 
2 
0.000000    0.000000 
24930.000000    0.000000 
# 
# interface number 2(topography, top of the mesh)
# 
278 
18630.000000    4410.000000 
18720.000000    4410.000000 
18810.000000    4410.000000 
18900.000000    4410.000000 
18990.000000    4410.000000 
19080.000000    4410.000000 
19170.000000    4410.000000 
19260.000000    4500.000000 
19350.000000    4500.000000 
19440.000000    4500.000000 
19530.000000    4500.000000 
19620.000000    4590.000000 
19710.000000    4590.000000 
19800.000000    4590.000000 
19890.000000    4590.000000 
19980.000000    4590.000000 
20070.000000    4680.000000 
20160.000000    4680.000000 
20250.000000    4680.000000 
20340.000000    4680.000000 
20430.000000    4680.000000 
20520.000000    4680.000000 
20610.000000    4770.000000 
20700.000000    4770.000000 
20790.000000    4860.000000 
20880.000000    4860.000000 
20970.000000    4950.000000 
21060.000000    4950.000000 
21150.000000    4950.000000 
21240.000000    4950.000000 
21330.000000    4860.000000 
21420.000000    4770.000000 
21510.000000    4770.000000 
21600.000000    4680.000000 
21690.000000    4680.000000 
21780.000000    4590.000000 
21870.000000    4500.000000 
21960.000000    4410.000000 
22050.000000    4410.000000 
22140.000000    4410.000000 
22230.000000    4500.000000 
22320.000000    4590.000000 
22410.000000    4680.000000 
22500.000000    4770.000000 
22590.000000    4860.000000 
22680.000000    4950.000000 
22770.000000    5040.000000 
22860.000000    5130.000000 
22950.000000    5130.000000 
23040.000000    5130.000000 
23130.000000    5040.000000 
23220.000000    5040.000000 
23310.000000    4950.000000 
23400.000000    4950.000000 
23490.000000    4950.000000 
23580.000000    4860.000000 
23670.000000    4860.000000 
23760.000000    4860.000000 
23850.000000    4860.000000 
23940.000000    4860.000000 
24030.000000    4860.000000 
24120.000000    4860.000000 
24210.000000    4770.000000 
24300.000000    4770.000000 
24390.000000    4770.000000 
24480.000000    4770.000000 
24570.000000    4770.000000 
24660.000000    4680.000000 
24750.000000    4680.000000 
24840.000000    4590.000000 
24930.000000    4590.000000 
# 
# for each layer, we give the number of spectral elements in the vertical direction
# 
# 
# layer number 1 (bottom layer)
# 
66 
